fullname,fullname,param:tensor_cls,param:device,param:scale,col,op,pred,val,mean,min,max,stddev,ops,rounds,query_result_size,tuple_element_size_bytes,tuple_count,total_size_bytes
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=0.4]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=0.4]",CPlainEncoding,cpu,0.4,l_shipmode,FilterScan,Eq,AIR,0.0098969199057472,0.009446233510971,0.0128152864053845,0.0004148796678176,101.04153711694588,95,343664,7,2399740,16798180
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=0.4]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=0.4]",DictionaryEncoding,cpu,0.4,l_shipmode,FilterScan,Eq,AIR,0.0010933137863757,0.0010453443974256,0.0013182712718844,2.634813128054211e-05,914.6504987510898,763,343664,8,2399740,19197920
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=0.4]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=0.4]",CDictionaryEncoding,cpu,0.4,l_shipmode,FilterScan,Eq,AIR,0.0014543937747938,0.0013874219730496,0.0016492987051606,3.766512755247089e-05,687.5716998594391,570,343664,8,2399740,19197920
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=0.5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=0.5]",PlainEncoding,cpu,0.5,l_shipmode,FilterScan,Eq,AIR,0.0083622516571613,0.0082160606980323,0.0097066573798656,0.0001597843889217,119.58501621314056,121,429704,7,2999671,20997697
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=0.5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=0.5]",CPlainEncoding,cpu,0.5,l_shipmode,FilterScan,Eq,AIR,0.0124565988754559,0.0120513765141367,0.0147407194599509,0.0003631775358799,80.27873499004333,76,429704,7,2999671,20997697
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=0.5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=0.5]",DictionaryEncoding,cpu,0.5,l_shipmode,FilterScan,Eq,AIR,0.0013843498729317,0.0013132514432072,0.0024646967649459,6.167401455409836e-05,722.3607409897229,604,429704,8,2999671,23997368
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=0.5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=0.5]",CDictionaryEncoding,cpu,0.5,l_shipmode,FilterScan,Eq,AIR,0.0017783541019683,0.0016518048942089,0.0029459800571203,8.202014307963545e-05,562.3177065204137,508,429704,8,2999671,23997368
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=0.6]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=0.6]",PlainEncoding,cpu,0.6,l_shipmode,FilterScan,Eq,AIR,0.0101156641512808,0.009874447248876,0.0118570579215884,0.0002939092512402,98.85658371461282,99,515493,7,3601036,25207252
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=0.6]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=0.6]",CPlainEncoding,cpu,0.6,l_shipmode,FilterScan,Eq,AIR,0.0151695019158069,0.0147660290822386,0.0166894979774951,0.0002914109745966,65.92174255622601,64,515493,7,3601036,25207252
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=0.6]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=0.6]",DictionaryEncoding,cpu,0.6,l_shipmode,FilterScan,Eq,AIR,0.0018872050896936,0.0018022004514932,0.0029656775295734,7.92985063672208e-05,529.8841156486849,482,515493,8,3601036,28808288
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=0.6]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=0.6]",CDictionaryEncoding,cpu,0.6,l_shipmode,FilterScan,Eq,AIR,0.0022995417024397,0.0021925615146756,0.00342165119946,9.922700600469893e-05,434.8692606613821,412,515493,8,3601036,28808288
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=0.7]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=0.7]",PlainEncoding,cpu,0.7,l_shipmode,FilterScan,Eq,AIR,0.0117594371874665,0.0115242274478077,0.0132822021842002,0.0002353241609805,85.03808337577787,86,601095,7,4200337,29402359
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=0.7]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=0.7]",CPlainEncoding,cpu,0.7,l_shipmode,FilterScan,Eq,AIR,0.0188784692257356,0.0184563705697655,0.0200092168524861,0.0002577126898897,52.97039648939195,52,601095,7,4200337,29402359
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=0.7]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=0.7]",DictionaryEncoding,cpu,0.7,l_shipmode,FilterScan,Eq,AIR,0.0025267167789438,0.0023749051615595,0.0038017844781279,0.0001322481380948,395.7705146589495,352,601095,8,4200337,33602696
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=0.7]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=0.7]",CDictionaryEncoding,cpu,0.7,l_shipmode,FilterScan,Eq,AIR,0.0029270736627923,0.0027445377781987,0.0043823048472404,0.0001454131518084,341.63813938526306,278,601095,8,4200337,33602696
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=0.8]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=0.8]",PlainEncoding,cpu,0.8,l_shipmode,FilterScan,Eq,AIR,0.0133959585065512,0.0131759522482752,0.0148884803056716,0.0002358392925965,74.64938022247195,76,687034,7,4800841,33605887
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=0.8]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=0.8]",CPlainEncoding,cpu,0.8,l_shipmode,FilterScan,Eq,AIR,0.0274164029138369,0.0228063035756349,0.0291277496144175,0.001147857727752,36.474515024555,36,687034,7,4800841,33605887
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=0.8]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=0.8]",DictionaryEncoding,cpu,0.8,l_shipmode,FilterScan,Eq,AIR,0.0031716053012986,0.0029260823503136,0.004119667224586,0.0001977311082357,315.2977451483437,245,687034,8,4800841,38406728
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=0.8]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=0.8]",CDictionaryEncoding,cpu,0.8,l_shipmode,FilterScan,Eq,AIR,0.003551252219412,0.0033271545544266,0.004167728126049,0.0001566780088329,281.5908131035418,225,687034,8,4800841,38406728
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=0.9]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=0.9]",PlainEncoding,cpu,0.9,l_shipmode,FilterScan,Eq,AIR,0.0150129182486614,0.0147713283076882,0.0170668847858905,0.0003036417761017,66.60930163189039,67,772525,7,5400556,37803892
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=0.9]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=0.9]",CPlainEncoding,cpu,0.9,l_shipmode,FilterScan,Eq,AIR,0.0269109367116077,0.0264611290767788,0.0285348137840628,0.0003965483959088,37.15961323518926,37,772525,7,5400556,37803892
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=0.9]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=0.9]",DictionaryEncoding,cpu,0.9,l_shipmode,FilterScan,Eq,AIR,0.0037294449666932,0.0035100700333714,0.0042550545185804,0.0001396530807907,268.136414112761,268,772525,8,5400556,43204448
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=0.9]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=0.9]",CDictionaryEncoding,cpu,0.9,l_shipmode,FilterScan,Eq,AIR,0.0041431477164021,0.0039332117885351,0.0056940838694572,0.000202155720533,241.36238156345013,216,772525,8,5400556,43204448
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=1.0]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=1.0]",PlainEncoding,cpu,1.0,l_shipmode,FilterScan,Eq,AIR,0.0166102067765886,0.0163196856155991,0.01789181958884,0.0002439963219033,60.203946492072255,61,858104,7,6001215,42008505
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=1.0]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=1.0]",CPlainEncoding,cpu,1.0,l_shipmode,FilterScan,Eq,AIR,0.030161147170207,0.0297056147828698,0.0306856045499444,0.0002323643829864,33.155237576234875,34,858104,7,6001215,42008505
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=1.0]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=1.0]",DictionaryEncoding,cpu,1.0,l_shipmode,FilterScan,Eq,AIR,0.0042243539707876,0.0040141073986887,0.0059236902743577,0.0001917912830641,236.7225869127525,238,858104,8,6001215,48009720
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=1.0]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=1.0]",CDictionaryEncoding,cpu,1.0,l_shipmode,FilterScan,Eq,AIR,0.0045994886037225,0.0043628886342048,0.006405534222722,0.0001983802245021,217.41547510100497,198,858104,8,6001215,48009720
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=1]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=1]",PlainEncoding,cpu,1.0,l_shipmode,FilterScan,Eq,AIR,0.0217172006833488,0.0209930734708905,0.0232072854414582,0.0003810932738365,46.04645021154712,46,858104,7,6001215,42008505
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=1]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=1]",CPlainEncoding,cpu,1.0,l_shipmode,FilterScan,Eq,AIR,0.0350368763159575,0.0343365734443068,0.0356381023302674,0.000361854503313,28.541357139892945,29,858104,7,6001215,42008505
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=1]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=1]",DictionaryEncoding,cpu,1.0,l_shipmode,FilterScan,Eq,AIR,0.0042701384339195,0.0039991876110434,0.0066829100251197,0.0002294490995846,234.18444518252147,234,858104,8,6001215,48009720
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=1]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=1]",CDictionaryEncoding,cpu,1.0,l_shipmode,FilterScan,Eq,AIR,0.0046531241184667,0.0044087450951337,0.0057525746524333,0.0002021784546397,214.909375838767,184,858104,8,6001215,48009720
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=2]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=2]",PlainEncoding,cpu,2.0,l_shipmode,FilterScan,Eq,AIR,0.0419284296610082,0.0411648787558078,0.0443254560232162,0.0006565307716416,23.85016582030403,24,1715532,7,11997996,83985972
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=2]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=2]",CPlainEncoding,cpu,2.0,l_shipmode,FilterScan,Eq,AIR,0.0703627282132705,0.0695013673976063,0.0711024338379502,0.0004862063883098,14.212069733410344,15,1715532,7,11997996,83985972
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=2]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=2]",DictionaryEncoding,cpu,2.0,l_shipmode,FilterScan,Eq,AIR,0.008381560716811,0.0081256674602627,0.009596899151802,0.0001746169279094,119.3095216734858,113,1715532,8,11997996,95983968
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=2]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=2]",CDictionaryEncoding,cpu,2.0,l_shipmode,FilterScan,Eq,AIR,0.0087600932456552,0.0084533486515283,0.009717890061438,0.0004065151119319,114.15403603106223,8,1715532,8,11997996,95983968
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=3]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=3]",PlainEncoding,cpu,3.0,l_shipmode,FilterScan,Eq,AIR,0.0620744860498234,0.0611856169998645,0.06466631218791,0.0009647500767262,16.109678285493334,16,2571601,7,17996609,125976263
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=3]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=3]",CPlainEncoding,cpu,3.0,l_shipmode,FilterScan,Eq,AIR,0.1047070264816284,0.1037481790408492,0.1060707364231348,0.0006328751709942,9.550457439219295,10,2571601,7,17996609,125976263
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=3]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=3]",DictionaryEncoding,cpu,3.0,l_shipmode,FilterScan,Eq,AIR,0.0122451201702157,0.011978798545897,0.0145836817100644,0.0003552015216227,81.66518466942733,78,2571601,8,17996609,143972872
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=3]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=3]",CDictionaryEncoding,cpu,3.0,l_shipmode,FilterScan,Eq,AIR,0.012554275705234,0.0122839082032442,0.01401003357023,0.0002911007928765,79.65413724211028,76,2571601,8,17996609,143972872
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=4]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=4]",PlainEncoding,cpu,4.0,l_shipmode,FilterScan,Eq,AIR,0.0818948396123372,0.0812078202143311,0.0837000580504536,0.0007468255018938,12.21078159177874,13,3427035,7,23996604,167976228
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=4]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=4]",CPlainEncoding,cpu,4.0,l_shipmode,FilterScan,Eq,AIR,0.1379315704107284,0.1369401197880506,0.1390166291967034,0.0006480325827721,7.249971830395538,8,3427035,7,23996604,167976228
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=4]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=4]",DictionaryEncoding,cpu,4.0,l_shipmode,FilterScan,Eq,AIR,0.0159614200718582,0.0157618476077914,0.0164730073884129,0.0001304634265604,62.65106710418016,63,3427035,8,23996604,191972832
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=4]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=4]",CDictionaryEncoding,cpu,4.0,l_shipmode,FilterScan,Eq,AIR,0.0166946686621682,0.016122531145811,0.0276036681607365,0.0019665895947617,59.89936190025135,51,3427035,8,23996604,191972832
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=5]",PlainEncoding,cpu,5.0,l_shipmode,FilterScan,Eq,AIR,0.1010906314477324,0.100159415975213,0.1043233750388026,0.0012144504952853,9.892113499330913,11,4285543,7,29999795,209998565
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=5]",CPlainEncoding,cpu,5.0,l_shipmode,FilterScan,Eq,AIR,0.1858323795410494,0.1838811337947845,0.1911605056375265,0.0026724935298399,5.381193538336548,6,4285543,7,29999795,209998565
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=5]",DictionaryEncoding,cpu,5.0,l_shipmode,FilterScan,Eq,AIR,0.0198245746832267,0.0195836964994668,0.0210080202668905,0.0002189351522878,50.442444086635646,51,4285543,8,29999795,239998360
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=5]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=5]",CDictionaryEncoding,cpu,5.0,l_shipmode,FilterScan,Eq,AIR,0.0202864198572933,0.0198916802182793,0.0269284313544631,0.0010158866064849,49.29406011679682,50,4285543,8,29999795,239998360
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=6]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=6]",PlainEncoding,cpu,6.0,l_shipmode,FilterScan,Eq,AIR,0.1197839077148172,0.1193843223154544,0.1201895596459508,0.000262336612122,8.34836681385291,9,5141780,7,36000148,252001036
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=6]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=6]",CPlainEncoding,cpu,6.0,l_shipmode,FilterScan,Eq,AIR,0.2187026837840676,0.2175811231136322,0.2201166450977325,0.0009671203839516,4.572417597706908,5,5141780,7,36000148,252001036
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=6]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=6]",DictionaryEncoding,cpu,6.0,l_shipmode,FilterScan,Eq,AIR,0.0236382450431931,0.0232481183484196,0.0287398789077997,0.0008181311100038,42.30432496882664,43,5141780,8,36000148,288001184
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=6]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=6]",CDictionaryEncoding,cpu,6.0,l_shipmode,FilterScan,Eq,AIR,0.0239218800047109,0.0236174305900931,0.0254241880029439,0.0003226674119183,41.80273455945228,43,5141780,8,36000148,288001184
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=7]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=PlainEncoding-scale=7]",PlainEncoding,cpu,7.0,l_shipmode,FilterScan,Eq,AIR,0.1446867461449333,0.1422448251396417,0.1563468528911471,0.0051812910432102,6.911483094645694,7,5997233,7,41995307,293967149
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=7]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CPlainEncoding-scale=7]",CPlainEncoding,cpu,7.0,l_shipmode,FilterScan,Eq,AIR,0.2772709673270583,0.274746055714786,0.2798683932051062,0.0019170959600562,3.606580269258548,5,5997233,7,41995307,293967149
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=7]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=DictionaryEncoding-scale=7]",DictionaryEncoding,cpu,7.0,l_shipmode,FilterScan,Eq,AIR,0.0320377599447965,0.0316592883318662,0.0334909642115235,0.0003534476469181,31.21316851499837,30,5997233,8,41995307,335962456
"test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=7]","bench_test.py::TestStringColumnTensor::test_tpch_string_processing[op=FilterScan,col=l_shipmode,pred=Eq,val=AIR-device=cpu-encoding=CDictionaryEncoding-scale=7]",CDictionaryEncoding,cpu,7.0,l_shipmode,FilterScan,Eq,AIR,0.0322371633956208,0.0318480059504509,0.0327612292021513,0.0002311778980417,31.02009899964836,32,5997233,8,41995307,335962456
